time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,category,participant,set,labelBenchPress,labelDeadlift,labelOHP,labelRow,labelSquat,labelRest,pca_1,pca_2,pca_3
2019-01-11 16:08:14.000,-0.254392025626,1.00195954448,-0.204726746104,-28.965879032,-10.2645802902,10.1977603721,heavy,B,30,1,0,0,0,0,0,-0.275272239189,-0.227169113995,-0.0153650549487
2019-01-11 16:08:14.200,-0.272099551603,1.19888475752,-0.115460781624,-19.2081297391,-7.04428500586,6.27214944033,heavy,B,30,1,0,0,0,0,0,-0.344038224403,-0.177654949603,-0.0288511016778
2019-01-11 16:08:14.400,-0.234612359367,1.1482932011,-0.0768164789606,21.5798978233,-2.72824467732,-5.39404504231,heavy,B,30,1,0,0,0,0,0,-0.325580739879,-0.149090551703,-0.012747352391
2019-01-11 16:08:14.600,-0.190596362971,0.941956108921,-0.138661378835,25.5347739975,-3.73531651455,-6.57083017576,heavy,B,30,1,0,0,0,0,0,-0.252501033466,-0.178332471124,0.00972192618554
2019-01-11 16:08:14.800,-0.201966003206,0.859077233265,-0.204984067267,6.30640710912,-4.063208938,-4.01802344649,heavy,B,30,1,0,0,0,0,0,-0.224189003284,-0.218959563935,0.00937993413177
2019-01-11 16:08:15.000,-0.258608902844,0.94305358634,-0.234925390345,4.23919799212,-2.82065686261,1.1423519089,heavy,B,30,1,0,0,0,0,0,-0.255269671711,-0.245414157929,-0.00592359858218
2019-01-11 16:08:15.200,-0.274772141657,1.00131760294,-0.251260287003,-5.5335654654,-3.46288801371,16.2819746252,heavy,B,30,1,0,0,0,0,0,-0.275249183598,-0.257418538832,-0.00969736391251
2019-01-11 16:08:15.400,-0.197895837578,0.927523330754,-0.210087915533,-31.8194625137,-3.68371541172,27.5502256347,heavy,B,30,1,0,0,0,0,0,-0.246413615563,-0.221123387461,0.00528614903309
2019-01-11 16:08:15.600,-0.0831885549204,0.832365606711,-0.0999798241775,-28.333406847,-2.02995304734,19.0205964099,heavy,B,30,1,0,0,0,0,0,-0.209595527905,-0.138579477338,0.0296565272787
2019-01-11 16:08:15.800,-0.0223669544449,0.855428680217,-0.026857673943,2.11400445651,-1.45663049431,4.00256148385,heavy,B,30,1,0,0,0,0,0,-0.214647544495,-0.0859808770946,0.0507429622131
2019-01-11 16:08:16.000,-0.0297185733057,0.963761099594,-0.0347438060193,9.1137682249,-1.51771503193,-0.855877664188,heavy,B,30,1,0,0,0,0,0,-0.250654550362,-0.091401197498,0.0568381942479
2019-01-11 16:08:16.200,-0.0468951615288,1.01672774677,-0.0392890345688,-4.15891035748,-0.596009408909,-0.0821470605212,heavy,B,30,1,0,0,0,0,0,-0.269302582613,-0.0967111700982,0.0497935649202
2019-01-11 16:08:16.400,-0.0393219460226,0.979223906099,-0.00829855975798,-3.83805401536,-0.861390977454,0.109726787888,heavy,B,30,1,0,0,0,0,0,-0.257258351534,-0.077618025414,0.044758829296
2019-01-11 16:08:16.600,-0.0307389859633,0.947815882688,-0.00165847534365,5.19272085015,-2.32798207546,0.101333242512,heavy,B,30,1,0,0,0,0,0,-0.246426167575,-0.0724590320052,0.0476582044389
2019-01-11 16:08:16.800,-0.0437230263837,0.972661107702,-0.0340807624471,6.67265888808,-2.86769462237,-1.05564505334,heavy,B,30,1,0,0,0,0,0,-0.25465389579,-0.0933249160278,0.0503809513249
2019-01-11 16:08:17.000,-0.0589499169972,0.992196340916,-0.0557597425922,1.57954559129,-3.2322517165,-0.126559878258,heavy,B,30,1,0,0,0,0,0,-0.261624081782,-0.108360551086,0.0479158582921
2019-01-11 16:08:17.200,-0.0546355101173,0.961076372763,-0.0434403486484,-3.00541023461,-1.35874561011,1.77542234668,heavy,B,30,1,0,0,0,0,0,-0.251418733146,-0.100591024936,0.0443931992169
2019-01-11 16:08:17.400,-0.0520135773039,0.903241249686,-0.0406450588955,8.11128715584,5.42728003835,-8.70766808455,heavy,B,30,1,0,0,0,0,0,-0.232242902257,-0.0986044710754,0.0449543605524
2019-01-11 16:08:17.600,-0.0863642675336,0.837627258538,-0.104700057813,30.0966887194,8.47642131514,-24.1593779777,heavy,B,30,1,0,0,0,0,0,-0.211315805751,-0.141539437999,0.0454123409886
2019-01-11 16:08:17.800,-0.149656042955,0.808165313837,-0.196606525758,21.3672594168,0.759123649995,-14.9514066577,heavy,B,30,1,0,0,0,0,0,-0.203711640939,-0.205512032036,0.0323094944978
2019-01-11 16:08:18.000,-0.202795028847,0.922548373964,-0.197800322311,-17.3520765977,-6.4853248661,9.47562426602,heavy,B,30,1,0,0,0,0,0,-0.245426928655,-0.214810690653,0.00467292140597
2019-01-11 16:08:18.200,-0.231556338033,1.14568566109,-0.108595290945,-23.9381441437,-5.2619890544,6.8645461328,heavy,B,30,1,0,0,0,0,0,-0.323684814493,-0.167122130609,-0.0162105104184
2019-01-11 16:08:18.400,-0.24651958868,1.20602315688,-0.0713252536495,8.0828110999,-5.09140129918,-16.5645004482,heavy,B,30,1,0,0,0,0,0,-0.345661438366,-0.147713181057,-0.0186464670028
2019-01-11 16:08:18.600,-0.251429105302,0.993674907293,-0.124740964043,19.178789121,-7.07799166452,-17.6512439884,heavy,B,30,1,0,0,0,0,0,-0.274486157406,-0.180189202236,-0.0184169206097
2019-01-11 16:08:18.800,-0.254981519788,0.812324629779,-0.165102686562,4.86272215413,-1.5388642718,1.57323936499,heavy,B,30,1,0,0,0,0,0,-0.213914396702,-0.204745840075,-0.0257998317078
2019-01-11 16:08:19.000,-0.269395487392,0.902569412592,-0.169290331268,2.28627544215,3.89282372987,10.965820178,heavy,B,30,1,0,0,0,0,0,-0.244659908631,-0.209218671235,-0.0276897931073
2019-01-11 16:08:19.200,-0.262849349847,1.03885775818,-0.187661371738,-1.82053941804,-2.30178362026,14.8429525165,heavy,B,30,1,0,0,0,0,0,-0.288540136717,-0.218434477057,-0.014694722155
2019-01-11 16:08:19.400,-0.188140855807,0.959431289155,-0.175201136938,-21.5332526622,-7.75560518766,24.0711729264,heavy,B,30,1,0,0,0,0,0,-0.257146507924,-0.199215761386,0.00673413239297
2019-01-11 16:08:19.600,-0.0817131994781,0.822823896036,-0.0900813315257,-20.9813598999,-1.57589209718,21.6528993012,heavy,B,30,1,0,0,0,0,0,-0.20661178156,-0.132619608528,0.0293167348262
2019-01-11 16:08:19.800,-0.0333340418052,0.868465503766,-0.0267390744858,4.2662099353,2.92400649947,4.8081927442,heavy,B,30,1,0,0,0,0,0,-0.219788404421,-0.0876281690582,0.0469270057088
2019-01-11 16:08:20.000,-0.0493209770804,0.991613038135,-0.0494778453627,10.8764424409,-1.86416118149,-2.1683416914,heavy,B,30,1,0,0,0,0,0,-0.260874375196,-0.103095747196,0.0531483390083
2019-01-11 16:08:20.200,-0.0587618512214,0.999621497864,-0.0796672490163,-2.61301279167,-4.42755321043,3.67858467218,heavy,B,30,1,0,0,0,0,0,-0.263381113024,-0.122191794131,0.0522154013092
2019-01-11 16:08:20.400,-0.0412529711344,0.954716084668,-0.0638357357509,-2.99397741403,-1.61025072945,3.37581061947,heavy,B,30,1,0,0,0,0,0,-0.247737802661,-0.11022651874,0.0542028646352
2019-01-11 16:08:20.600,-0.0341215241802,0.972380466661,-0.0491668489748,5.30542037331,-1.70129424357,-2.26807786556,heavy,B,30,1,0,0,0,0,0,-0.25341927408,-0.100466454784,0.0575293167383
2019-01-11 16:08:20.800,-0.0436524338806,0.991633773484,-0.0573704270401,2.76982825595,-4.01236329244,-0.867211377223,heavy,B,30,1,0,0,0,0,0,-0.260238989016,-0.106771796748,0.0553813769208
2019-01-11 16:08:21.000,-0.0472503902543,0.963474040749,-0.060912477269,-1.60984501056,-3.50875170249,2.49018263951,heavy,B,30,1,0,0,0,0,0,-0.251142846791,-0.109516874983,0.0517841040333
2019-01-11 16:08:21.200,-0.0455653318318,0.962412916313,-0.0581579411628,0.952718246247,-2.50974776805,-0.00115794168534,heavy,B,30,1,0,0,0,0,0,-0.250742683091,-0.107624150688,0.0526269224402
2019-01-11 16:08:21.400,-0.0482914070442,0.988138816959,-0.0588042263175,2.0024489921,-2.9419379809,-1.44311043278,heavy,B,30,1,0,0,0,0,0,-0.259400650256,-0.108367992162,0.0532578279949
2019-01-11 16:08:21.600,-0.0495059351127,0.965264721227,-0.0574094295999,0.810155801496,-2.59083792107,1.76131089873,heavy,B,30,1,0,0,0,0,0,-0.252000793257,-0.107837819527,0.0507377939362
2019-01-11 16:08:21.800,-0.0444255522039,0.940460752737,-0.0615037497092,2.4313897348,-1.95024752212,1.6891803995,heavy,B,30,1,0,0,0,0,0,-0.243328564725,-0.109440852466,0.0529030161626
2019-01-11 16:08:22.000,-0.0333960445839,0.976211985814,-0.0769014569592,2.2832330499,-2.67767187074,-1.9499998682,heavy,B,30,1,0,0,0,0,0,-0.253837524232,-0.116427869836,0.0631333570732
2019-01-11 16:10:08.400,-0.0149157454039,0.985969311636,-0.0861905418399,-0.736413122762,-3.48040183769,-1.70149089825,heavy,A,1,1,0,0,0,0,0,-0.255405949975,-0.118736985736,0.0731353302019
2019-01-11 16:10:08.600,-0.00379499898896,0.927330071797,-0.0915473816747,2.09836144562,-3.13658625088,-2.32408263166,heavy,A,1,1,0,0,0,0,0,-0.235089504567,-0.12018331843,0.0767600486011
2019-01-11 16:10:08.800,-0.0250735675115,0.892069416206,-0.118580368524,11.1128812137,-2.52024948279,-11.0902708304,heavy,A,1,1,0,0,0,0,0,-0.224265896028,-0.139454133264,0.0735857996327
2019-01-11 16:10:09.000,-0.0687311263658,0.88373283684,-0.157771538471,15.1418477861,-4.40503370917,-14.9331583121,heavy,A,1,1,0,0,0,0,0,-0.223647653088,-0.169436155165,0.0630031664971
2019-01-11 16:10:09.200,-0.0967223934582,0.8703371871,-0.174155939285,8.59664312024,-11.0412521516,-1.62231098054,heavy,A,1,1,0,0,0,0,0,-0.220854883176,-0.183727843255,0.0510418545297
2019-01-11 16:10:09.400,-0.104688790414,0.968822567306,-0.165523819794,-2.64252824436,-16.3585412666,11.1519606369,heavy,A,1,1,0,0,0,0,0,-0.254164544068,-0.179828738167,0.0477243484332
2019-01-11 16:10:09.600,-0.120203381097,1.17261164577,-0.150778263812,-8.9757710262,-9.53092541839,3.89823258885,heavy,A,1,1,0,0,0,0,0,-0.322952008091,-0.173093299848,0.0474883783527
2019-01-11 16:10:09.800,-0.144543546513,1.21139400048,-0.135143649393,-4.89642720169,5.51762109307,-10.8037533061,heavy,A,1,1,0,0,0,0,0,-0.338059623761,-0.167706542464,0.0369901737429
2019-01-11 16:10:10.000,-0.157004632312,1.02858307948,-0.12544801717,4.26312095635,11.0250413613,-12.2846453774,heavy,A,1,1,0,0,0,0,0,-0.279030369513,-0.164657346309,0.0217311901832
2019-01-11 16:10:10.200,-0.15502663629,0.908636201682,-0.131450829661,5.16713363095,3.33693674725,-0.271925359865,heavy,A,1,1,0,0,0,0,0,-0.239150079828,-0.168319516268,0.0170878899782
2019-01-11 16:10:10.400,-0.137449967628,0.944126608051,-0.138148911384,-4.71303020888,-1.98719600066,15.0205926001,heavy,A,1,1,0,0,0,0,0,-0.249346986,-0.169288123877,0.025170918774
2019-01-11 16:10:10.600,-0.0913358168613,0.946653625203,-0.126873100269,-10.5586696701,1.83921832203,22.7236853298,heavy,A,1,1,0,0,0,0,0,-0.247087684332,-0.155085702852,0.0417042526853
2019-01-11 16:10:10.800,-0.0298095859781,0.885388411242,-0.112424458675,-4.0360760508,3.46099160498,15.8839783174,heavy,A,1,1,0,0,0,0,0,-0.222687119238,-0.13668563354,0.0647415228065
